"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.2029,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.3093,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.4289,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.1774,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.0623,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.2442,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.4862,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.4684,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.0106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.791,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.1029,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.07993,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.17797,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.08587,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.38145,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.81598,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.22098,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.42779,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.65051,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.8354,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.98067,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0064,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.91156,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.74789,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.63274,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.61045,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.65777,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.84338,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.1433,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.475,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6995,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7564,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6869,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5765,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5148,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.596,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.7337,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8818,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0059,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0461,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.902,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.6401,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4179,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3616,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4036,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4487,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4693,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5155,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.6118,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.7662,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.901,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9456,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.8669,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7615,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7697,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8793,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.054,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.289,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4912,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6285,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.7475,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.8635,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.9513,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9944,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9516,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8512,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7245,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6231,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.5542,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.5261,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5081,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4582,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3688,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.2614,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.0836,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8997,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8476,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.8847,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.921,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.9205,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.9466,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.943,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.9548,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9401,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9226,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.8692,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.8447,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.7907,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.6597,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2222,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.19785,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.10454,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.9098,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.26813,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.59447,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.83183,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.04253,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.2392,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.41566,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.93513,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.48992,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.64215,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.21689,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.68082,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.43338,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.52284,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.69635,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.63847,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.80953,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.34435,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.009,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.5499,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6772,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.549,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.5332,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5994,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4228,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.94989,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.67162,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.98216,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4478,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.945,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.222,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.4418,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.574,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.6895,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.6699,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.6669,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.6974,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.6624,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.7008,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.7482,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.6829,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.5336,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.4812,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.6269,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.7392,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.9193,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.9642,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.0392,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0526,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.9503,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.9022,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8882,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9455,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8968,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.7158,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5808,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6446,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7722,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.8185,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7069,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5771,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6579,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6466,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.623,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.4465,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.511,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.6924,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.8154,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.822,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.5655,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0897,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0638,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.2203,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.3818,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3099,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.1858,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.0709,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.6778,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.71854,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.94211,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.85799,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.99277,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.40579,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.27156,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3962,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.5751,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9553,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4092,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.7727,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.8956,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.783,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.3716,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5412,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.42489,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.12957,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",96.74125,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",95.51011,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",94.82542,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",95.03337,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",95.70841,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",96.35389,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",96.63555,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",96.64467,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",96.51542,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.31478,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.07088,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",95.77171,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",95.40708,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",95.06594,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",94.89717,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",95.04691,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",95.42355,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",95.95172,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",96.59958,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.25436,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.78119,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.07507,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.24057,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.39906,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.624,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.88357,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.11843,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.28513,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.42403,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.5936,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.83244,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.0907,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.294,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3883,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.439,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5373,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.7487,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0153,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.247,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.358,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3376,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1396,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7021,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.1462,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.60751,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.18597,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",98.87938,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",98.70171,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.68701,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.76416,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.87253,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-03",98.98578,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.10444,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.24364,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.41539,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.59029,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.72775,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.80294,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.8713,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.99328,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.166,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.2014,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.75515,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.49326,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.74039,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.82345,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5651,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6957,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.01,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.2927,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1181,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8431,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8354,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6788,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7032,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.0714,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.5902,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.7947,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7462,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.8691,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.0525,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.1447,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.0583,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.8417,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.8896,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.9251,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.8567,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.0312,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.1909,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.2866,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.3183,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.2801,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.9644,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.5755,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.3879,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.5582,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.7374,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.5585,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.1984,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4041,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.5114,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.63485,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.272,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.411,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",98.89333,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.27486,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.66014,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.1563,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4465,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4461,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.6293,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.7131,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8318,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.083,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4088,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3444,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.0916,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8015,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4153,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1606,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.2379,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.623,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.8659,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.8991,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8359,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8961,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8107,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7904,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.117,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.3412,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.2727,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.1258,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1357,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.2526,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.3788,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.4577,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.5116,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.5634,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.0065,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.034,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.93269,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",95.49603,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.94433,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",95.36707,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.86665,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.41116,
"LVA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",96.42963,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4942,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1305,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.759,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.53,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.3435,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.113,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.6058,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.95,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.72645,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.03085,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.45477,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.95913,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4849,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.9685,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4048,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.5368,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.3201,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.999,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.8028,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7136,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6617,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8228,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0468,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.3198,
"LTU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.367,
